"","UBIDPTO","REGION","ZONA","OCU","INFORM","SEXO","GEDUC","AEDUC","AEDAD","AEDAD2","WS","LWS"
"1275","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,36,1296,74.2766512794647,4.3077966530701
"1276","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",5,51,2601,148.553302558929,5.00094383363005
"1277","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,43,1849,9.16711575305555,2.21562270604681
"1278","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",12,21,441,297.586056778583,5.69570344963884
"1279","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,44,1936,286.366887917626,5.65727381358983
"1280","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,53,2809,59.4328278634292,4.0848467313431
"1281","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,48,2304,274.706623528803,5.61570370467367
"1282","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,22,484,82.408151445355,4.41168435733035
"1283","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,20,400,148.553302558929,5.00094383363005
"1284","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,40,1600,73.2602137587284,4.29401767515597
"1285","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,37,1369,135.742354184366,4.91075863446076
"1286","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,38,1444,80.1259615403056,4.38359991567186
"1287","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",3,25,625,99.0355350392863,4.59547872552188
"1288","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,43,1849,69.597203070792,4.24272438076842
"1289","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,47,2209,316.936725805431,5.75870215081648
"1290","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,45,2025,109.641005774516,4.69721144481932
"1291","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",14,22,484,19.8109426211431,2.98623444267499
"1292","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,50,2500,495.292743595005,6.20514898896195
"1293","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,49,2401,118.846477660429,4.77783255651746
"1294","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,27,729,42.6903758709239,3.75397350539084
"1295","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,28,784,34.3287389078858,3.53598287239015
"1296","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",5,35,1225,445.679085743217,6.09959915433552
"1297","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,40,1600,320.868229423373,5.77103053861301
"1298","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,36,1296,396.161318223574,5.9818214975536
"1299","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,16,256,104.002654244394,4.64441642039641
"1300","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",7,39,1521,162.035483258507,5.0878153437082
"1301","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,21,441,236.868298464412,5.46750428399337
"1302","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,21,441,226.953238120626,5.42474399679199
"1303","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,34,1156,343.383279411003,5.83884725598788
"1304","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,74,5476,208.988858622171,5.342280942516
"1305","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,35,1225,22.8986113162099,3.1310762675079
"1306","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,54,2916,503.616024425185,6.22181412141214
"1307","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,17,289,561.284470177148,6.33022785396723
"1308","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,64,4096,238.4435780986,5.47413271252415
"1309","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,43,1849,103.005394790086,4.63478136346081
"1310","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",11,20,400,160.251923080611,5.07674709623181
"1311","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,25,625,227.774711118388,5.42835703132292
"1312","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,84,7056,18.2383411739662,2.90352603610074
"1313","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,65,4225,249.206631110132,5.51828239615049
"1314","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",0,78,6084,46.5522232158525,3.84057476232166
"1315","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,68,4624,11.4493056581049,2.43792908694795
"1316","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,49,2401,35.460244827196,3.56841220494248
"1317","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,43,1849,80.1259615403056,4.38359991567186
"1318","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",2,68,4624,13.7314955631543,2.619692140516
"1319","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,77,5929,95.4492366170658,4.55859455241391
"1320","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,68,4624,10.2986216723657,2.33201006806422
"1321","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",8,70,4900,7.99725370088737,2.07909819535415
"1322","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,48,2304,2141.88317105493,7.66944070752906
"1323","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",8,46,2116,1373.51393957758,7.22512765443001
"1324","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,53,2809,933.051287903051,6.83846017029368
"1325","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,54,2916,277.583333493151,5.62612118898142
"1326","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",17,77,5929,86.6178119408395,4.46150547502919
"1327","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,61,3721,3009.26875950513,8.00945239118745
"1328","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,33,1089,1889.49981684947,7.54406742585885
"1329","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,55,3025,752.317189876282,6.62315803006756
"1330","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,51,2601,36.7090642336672,3.60302370640932
"1331","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,55,3025,27.4629911263087,3.31283932107594
"1332","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,38,1444,36.1698332850685,3.58822543674875
"1333","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,31,961,178.279305523858,5.18335145264704
"1334","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,60,3600,32.0465490028364,3.46718950215074
"1335","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",0,56,3136,14.8630014824645,2.6988750029087
"1336","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,34,1156,57.2273502240957,4.047031934879
"1337","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,51,2601,187.552125385239,5.23405680882966
"1338","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,73,5329,57.2273502240957,4.047031934879
"1339","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,45,2025,57.2273502240957,4.047031934879
"1340","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,40,1600,19.2164225618445,2.95576525520016
"1341","13","Sierra","Rural","Ocupado","Informal","Masculino","Sup. Univ.",13,19,361,91.4985549326946,4.51632317907146
"1342","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,47,2209,114.454700448191,4.74017911543895
"1343","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,75,5625,158.180691906281,5.06373799925215
"1344","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,44,1936,68.6766558822006,4.22940934355378
"1345","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,55,3025,26.3314852069985,3.27076537932332
"1346","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",9,31,961,17.1643694539429,2.84283569183021
"1347","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",9,33,1089,89.1396527619292,4.4902042720871
"1348","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",4,71,5041,45.7780445659908,3.82380459989418
"1349","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,41,1681,396.487345352867,5.98264412468378
"1350","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,37,1369,82.408151445355,4.41168435733035
"1351","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",15,27,729,103.005394790086,4.63478136346081
"1352","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,43,1849,781.69798764549,6.66146846089201
"1353","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,40,1600,346.988755899653,5.84929237567445
"1354","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,75,5625,229.465564822823,5.43575297389783
"1355","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,45,2025,346.988755899653,5.84929237567445
"1356","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,44,1936,114.454700448191,4.74017911543895
"1357","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,22,484,48.0794125374692,3.87285407171365
"1358","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,54,2916,162.764249782808,5.09230283352503
"1359","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,28,784,6.86574778157717,1.92654495995605
"1360","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,26,676,13.7314955631543,2.619692140516
"1361","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,49,2401,408.742129800989,6.01308446771659
"1362","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",12,20,400,257.216226945567,5.54991708114147
"1363","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,66,4356,406.65172056023,6.00795709566305
"1364","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,42,1764,114.454700448191,4.74017911543895
"1365","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,46,2116,228.928578962812,5.43341007265039
"1366","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",4,67,4489,68.6766558822006,4.22940934355378
"1367","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",3,43,1849,89.1204746955002,4.48998910264033
"1368","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,19,361,237.692955320859,5.4709797370774
"1369","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",8,36,1296,19.8109426211431,2.98623444267499
"1370","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,31,961,183.131356330392,5.21020368950555
"1371","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,34,1156,182.210809141801,5.2051643087621
"1372","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,27,729,237.846379852291,5.47162500246517
"1373","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,56,3136,183.131356330392,5.21020368950555
"1374","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,20,400,137.353311764401,4.92255652411373
"1375","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",7,35,1225,99.0355350392863,4.59547872552188
"1376","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",6,45,2025,343.383279411003,5.83884725598788
"1377","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,48,2304,96.1396470085093,4.56580179081885
"1378","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,55,3025,49.5177675196431,3.90233154496194
"1379","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,34,1156,206.029967646602,5.32802163222189
"1380","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,74,5476,137.353311764401,4.92255652411373
"1381","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,30,900,428.073620761408,6.05929519191436
"1382","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,31,961,216.926302601241,5.37955767650763
"1383","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",16,52,2704,523.043405717749,6.25966445434532
"1384","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,48,2304,523.043405717749,6.25966445434532
"1385","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",12,23,529,376.810649196727,5.93174280450222
"1386","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,54,2916,532.210521470804,6.27703912811669
"1387","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,53,2809,523.043405717749,6.25966445434532
"1388","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,38,1444,591.720061599949,6.38303365412724
"1389","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,35,1225,64.0930980056729,4.16033668271069
"1390","13","Sierra","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,73,5329,85.0786971955913,4.44357667751606
"1391","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,17,289,24.7588837598216,3.20918436440199
"1392","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",6,22,484,13.0602632381398,2.56957427970486
"1393","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,33,1089,2.28218990504939,0.825135466666881
"1394","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",9,15,225,2.28218990504939,0.825135466666881
"1395","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,62,3844,62.9424140199337,4.14222024520539
"1396","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",6,40,1600,27.4629911263087,3.31283932107594
"1397","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,35,1225,39.6218852422861,3.67938162323494
"1398","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,25,625,6.86574778157717,1.92654495995605
"1399","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",3,58,3364,34.3479169743148,3.53654137561606
"1400","13","Sierra","Rural","Ocupado","Informal","Masculino","Sup. No Univ.",12,39,1521,32.9670961914278,3.4955099789382
"1401","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,50,2500,228.736798298522,5.43257199013402
"1402","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,74,5476,14.4219059545978,2.66874829750519
"1403","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",9,47,2209,15.5534118739081,2.74428002767076
"1404","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",6,50,2500,32.5068225971321,3.4814499933699
"1405","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",9,40,1600,41.8848970809065,3.73492531042015
"1406","13","Sierra","Rural","Ocupado","Formal","Masculino","Primaria",6,46,2116,240.588843351636,5.48308943235587
"1407","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,42,1764,207.698459425924,5.33608731355039
"1408","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,36,1296,6.86574778157717,1.92654495995605
"1409","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,39,1521,124.029499941507,4.82051944006475
"1410","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,35,1225,238.671036708737,5.47508618835704
"1411","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,48,2304,114.358810116046,4.73934096267846
"1412","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,43,1849,337.76410594731,5.822347740431
"1413","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",16,61,3721,477.265361151758,6.16807264889093
"1414","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,65,4225,398.32843973005,5.98727689042551
"1415","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",4,50,2500,8.01643176731636,2.08149340608011
"1416","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,24,576,274.706623528803,5.61570370467367
